#class tools::wcsv::ntuple
#title ParticlesInVoxel
#separator 44
#vector_separator 59
#column int ParticleIDNumber
#column double ParticleEDep
#column double XPosition
#column double YPosition
#column double ZPosition
#column double TimeFromEventStart
#column double XMomentum
#column double YMomentum
#column double ZMomentum
100,4e-06,27.4514,156.978,-83.0887,0.376214,2.61356,0.473036,-0.863801
100,4e-06,27.3052,154.76,-1.71046,8.36871,2.29683,2.79596,-0.663907
100,4e-06,-0.690231,154.406,-19.069,1.66118,1.64337,0.0440327,-0.0725079
100,4e-06,-0.803127,153.64,-17.8474,0.0755511,1.31929,1.91007,0.248863
100,4e-06,12.6066,149.25,8.37804,0.755213,1.01067,2.91329,0.531292
100,4e-06,-31.6183,127.164,-42.0588,1.78213,2.51969,2.53155,-0.81277
100,4e-06,-23.3825,126.274,1.09959,0.200719,0.938294,-2.65835,0.591165
100,4e-06,2.01314,115.143,-127.004,1.97243,2.49865,-0.993448,-0.800336
100,4e-06,-4.8203,149.615,-78.704,2.07502,2.58316,-1.92467,-0.848084
100,4e-06,12.8661,137.183,-14.5649,1.76581,2.04885,-2.33945,-0.46005
100,4e-06,27.5041,138.818,-4.57688,2.79711,1.64129,-0.702902,-0.0704337
100,4e-06,7.08988,124.523,-6.27886,3.04769,1.54462,0.845409,0.0261744
100,4e-06,31.6494,137.694,-13.7005,4.83564,1.13424,-0.871989,0.422825
100,4e-06,-14.4566,100.748,4.77857,3.77694,0.873399,-1.66694,0.642225
100,4e-06,16.9602,112.744,-0.505942,0.460636,2.06493,0.984156,-0.47427
100,4e-06,11.6724,155.114,24.6043,1.63594,2.30284,-2.66931,-0.668391
100,4e-06,29.3792,127.643,-8.58689,2.80228,0.738841,3.0038,0.739249
100,4e-06,11.8921,116.151,-19.946,1.14555,2.32456,-1.26531,-0.68439
100,4e-06,26.3413,126.13,17.5212,16.3357,1.79635,2.3543,-0.223647
100,4e-06,26.3422,157.453,26.5281,3.65819,0.887003,-2.69143,0.631738
100,4e-06,-20.9561,113.263,-13.7621,2.49021,1.28237,-0.668543,0.284444
100,4e-06,-92.3877,158.459,31.2952,4.04355,1.13887,-2.86596,0.41862
100,4e-06,-73.5022,116.441,62.852,3.45674,2.13251,-0.346046,-0.532634
100,4e-06,25.3785,135.523,-17.6408,8.025,1.22873,-0.873261,0.335433
100,4e-06,27.6368,153.902,4.85916,1.28415,0.891798,-0.579429,0.628014
100,4e-06,9.96564,134.639,-16.4154,0.0520929,1.04049,-0.765485,0.505798
100,4e-06,-17.3025,107.27,-27.3718,25.3556,1.73079,-0.854443,-0.159307
100,4e-06,1.33649,99.4453,12.5083,0.522926,1.07868,-0.466907,0.472488
100,4e-06,-9.58387,138.722,-7.11221,16.9711,0.809613,0.275244,0.689778
100,4e-06,2.18719,139.11,-1.09231,6.22617,1.35894,2.42249,0.210278
100,4e-06,-44.3172,155.272,-6.74044,0.181069,1.88572,2.61783,-0.309744
100,4e-06,-15.9012,142.874,10.4889,3.75078,2.12368,-0.891732,-0.525142
100,4e-06,129.306,123.617,-66.1334,2.74522,2.67931,2.6453,-0.895038
100,4e-06,-7.7499,158.394,13.5873,4.23333,0.872219,-2.51623,0.643129
100,4e-06,-9.75758,154.415,-18.1273,3.71085,0.863049,0.28593,0.650123
100,4e-06,8.67336,127.738,-29.3062,2.25315,2.32121,0.887169,-0.681944
100,4e-06,45.5479,102.859,2.72176,0.603489,1.05462,-2.77332,0.493561
100,4e-06,-18.4677,123.132,-2.0111,1.57868,1.59081,-0.7226,-0.0200138
100,4e-06,-16.1737,103.376,-26.3155,0.347302,2.24312,-1.57318,-0.622803
100,4e-06,7.51631,147.845,-28.092,5.43452,1.09217,-2.42234,0.460559
100,4e-06,-8.00562,140.073,20.5299,7.89404,1.28721,-2.47781,0.279803
100,4e-06,2.93426,113.01,-21.6589,3.78549,0.836394,-1.53518,0.670143
100,4e-06,-31.3081,152.148,-21.3695,0.171066,2.46722,2.42311,-0.7811
100,4e-06,8.84864,148.344,28.2529,1.69204,1.47366,-2.36797,0.0969822
100,4e-06,-19.6132,143.154,-126.126,0.700964,2.92952,2.98599,-0.977598
100,4e-06,27.4366,102.055,-9.56806,3.38623,2.07656,2.5141,-0.484476
100,4e-06,27.2594,124.535,-27.7068,5.13093,2.32334,1.3163,-0.683496
100,4e-06,-31.5188,131.915,-7.1335,2.28966,2.37764,1.62229,-0.722107
100,4e-06,26.6481,-33.6426,-59.0914,10.2453,2.59041,-1.80917,-0.851904
100,4e-06,3.38926,128.216,0.677271,15.2565,2.2052,-2.38685,-0.592695
100,4e-06,23.5852,143.966,8.19273,5.83192,0.80786,1.67992,0.691047
100,4e-06,8.03672,139.934,24.7855,3.00449,2.22219,-2.86083,-0.606294
100,4e-06,-8.14128,143.343,13.7054,0.0702426,0.753336,0.520597,0.729411
100,4e-06,20.8454,130.821,1.81065,2.89231,1.80793,-0.672964,-0.234914
100,4e-06,-3.56589,146.172,-123.077,0.693679,2.87522,1.20293,-0.964731
100,4e-06,17.5124,104.184,24.9426,1.8891,2.27672,-2.50858,-0.648733
100,4e-06,9.38383,109.186,19.2474,2.51922,0.973695,2.18576,0.562248
100,4e-06,-15.164,117.993,6.18533,0.110412,1.46552,-1.52822,0.105083
100,4e-06,-28.6495,119.367,-0.645966,13.0728,2.37062,1.72892,-0.717236
100,4e-06,-25.2181,138.284,-72.1221,0.403764,3.02164,-3.08454,-0.992814
